student_id,session_number,score,archetype
607,7,63.2,improving
607,8,60.5,improving
607,9,66.9,improving
608,1,59.1,plateau
608,2,64.4,plateau
608,3,64.5,plateau
608,4,72.9,plateau
608,5,68.1,plateau
608,6,72.2,plateau
608,7,70.1,plateau
608,8,69.9,plateau
608,9,62.4,plateau
608,10,72.7,plateau
608,11,68.4,plateau
608,12,68.9,plateau
608,13,56.0,plateau
608,14,64.8,plateau
609,1,40.4,declining
609,2,38.8,declining
609,3,37.7,declining
609,4,33.9,declining
609,5,39.6,declining
609,6,36.4,declining
609,7,34.8,declining
609,8,34.0,declining
609,9,35.5,declining
609,10,32.5,declining
610,1,59.9,improving
610,2,73.9,improving
610,3,79.6,improving
610,4,75.6,improving
610,5,73.7,improving
610,6,77.5,improving
610,7,78.0,improving
610,8,91.4,improving
610,9,77.3,improving
610,10,91.5,improving
610,11,85.3,improving
610,12,84.5,improving
610,13,86.5,improving
610,14,90.9,improving
611,1,66.6,improving
611,2,55.0,improving
611,3,64.6,improving
611,4,70.4,improving
611,5,71.8,improving
611,6,62.1,improving
611,7,73.1,improving
611,8,68.9,improving
612,1,64.2,plateau
612,2,60.4,plateau
612,3,57.6,plateau
612,4,61.3,plateau
612,5,67.1,plateau
612,6,68.5,plateau
612,7,66.0,plateau
612,8,70.5,plateau
612,9,68.0,plateau
612,10,64.2,plateau
612,11,73.9,plateau
613,1,69.0,declining
613,2,64.7,declining
613,3,69.8,declining
613,4,64.3,declining
613,5,61.4,declining
613,6,69.2,declining
613,7,56.4,declining
613,8,54.2,declining
613,9,55.1,declining
613,10,53.6,declining
613,11,53.9,declining
613,12,66.3,declining
613,13,52.4,declining
613,14,53.6,declining
613,15,51.5,declining
613,16,53.4,declining
613,17,51.1,declining
614,1,44.1,declining
614,2,30.8,declining
614,3,35.7,declining
614,4,38.7,declining
614,5,43.6,declining
614,6,39.4,declining
614,7,36.2,declining
614,8,35.3,declining
614,9,35.2,declining
614,10,27.3,declining
614,11,28.0,declining
614,12,30.8,declining
614,13,31.4,declining
615,1,41.1,improving
615,2,45.2,improving
615,3,38.6,improving
615,4,43.2,improving
615,5,49.4,improving
615,6,56.0,improving
615,7,58.8,improving
615,8,56.8,improving
615,9,53.2,improving
615,10,48.4,improving
615,11,54.4,improving
615,12,52.9,improving
615,13,67.5,improving
615,14,59.9,improving
615,15,77.5,improving
615,16,71.7,improving
615,17,63.6,improving
615,18,74.2,improving
615,19,79.0,improving
616,1,64.0,improving
616,2,56.3,improving
616,3,67.6,improving
616,4,68.3,improving
616,5,72.1,improving
616,6,74.5,improving
616,7,79.7,improving
616,8,87.6,improving
616,9,70.7,improving
616,10,87.2,improving
616,11,83.1,improving
616,12,84.4,improving
616,13,75.2,improving
616,14,84.2,improving
616,15,89.2,improving
616,16,89.2,improving
616,17,96.9,improving
616,18,85.8,improving
616,19,100.0,improving
617,1,53.0,improving
617,2,51.2,improving
617,3,61.3,improving
617,4,57.3,improving
617,5,58.3,improving
617,6,53.2,improving
617,7,65.8,improving
617,8,68.1,improving
617,9,54.4,improving
617,10,68.3,improving
618,1,63.5,improving
618,2,62.5,improving
618,3,59.6,improving
618,4,62.1,improving
618,5,59.6,improving
618,6,59.0,improving
618,7,61.9,improving
618,8,73.5,improving
618,9,68.2,improving
618,10,72.6,improving
619,1,56.8,declining
619,2,53.1,declining
619,3,51.7,declining
619,4,46.3,declining
619,5,48.9,declining
619,6,45.4,declining
619,7,45.3,declining
619,8,43.7,declining
619,9,43.9,declining
619,10,45.2,declining
619,11,45.0,declining
619,12,47.6,declining
619,13,38.5,declining
619,14,43.4,declining
619,15,39.3,declining
619,16,30.2,declining
620,1,61.4,improving
620,2,73.0,improving
620,3,73.2,improving
620,4,74.3,improving
620,5,71.6,improving
620,6,79.1,improving
620,7,71.7,improving
620,8,74.7,improving
621,1,62.8,declining
621,2,72.2,declining
621,3,67.1,declining
621,4,62.5,declining
621,5,60.2,declining
621,6,55.8,declining
621,7,62.5,declining
621,8,57.3,declining
621,9,49.4,declining
621,10,58.6,declining
621,11,54.8,declining
621,12,51.2,declining
621,13,51.4,declining
621,14,46.7,declining
621,15,53.9,declining
622,1,51.5,volatile
622,2,72.2,volatile
622,3,66.5,volatile
622,4,75.1,volatile
622,5,68.4,volatile
622,6,71.6,volatile
622,7,60.9,volatile
622,8,46.4,volatile
622,9,73.6,volatile
622,10,47.9,volatile
623,1,51.9,plateau
623,2,56.4,plateau
623,3,56.0,plateau
623,4,47.8,plateau
623,5,63.9,plateau
623,6,58.5,plateau
623,7,59.8,plateau
623,8,59.2,plateau
623,9,66.4,plateau
623,10,54.4,plateau
623,11,58.8,plateau
623,12,56.5,plateau
623,13,58.2,plateau
623,14,52.7,plateau
623,15,52.9,plateau
624,1,73.1,volatile
624,2,71.9,volatile
624,3,65.5,volatile
624,4,58.7,volatile
624,5,65.6,volatile
624,6,69.4,volatile
624,7,78.2,volatile
624,8,52.7,volatile
624,9,70.6,volatile
624,10,83.5,volatile
624,11,57.5,volatile
625,1,56.1,plateau
625,2,55.8,plateau
625,3,60.2,plateau
625,4,62.3,plateau
625,5,66.7,plateau
625,6,63.6,plateau
625,7,63.2,plateau
625,8,68.4,plateau
625,9,60.5,plateau
625,10,65.7,plateau
626,1,69.2,plateau
626,2,73.4,plateau
626,3,66.7,plateau
626,4,74.6,plateau
626,5,85.1,plateau
626,6,76.0,plateau
626,7,77.4,plateau
626,8,76.0,plateau
626,9,70.1,plateau
626,10,77.3,plateau
626,11,74.6,plateau
626,12,75.8,plateau
626,13,73.8,plateau
626,14,78.4,plateau
626,15,74.0,plateau
626,16,74.8,plateau
626,17,75.9,plateau
626,18,78.8,plateau
627,1,60.4,plateau
627,2,71.6,plateau
627,3,64.4,plateau
627,4,69.1,plateau
627,5,64.9,plateau
627,6,66.2,plateau
627,7,81.6,plateau
627,8,72.9,plateau
627,9,71.1,plateau
627,10,76.5,plateau
627,11,72.4,plateau
627,12,74.6,plateau
627,13,76.2,plateau
627,14,74.5,plateau
627,15,69.9,plateau
627,16,68.1,plateau
628,1,53.0,volatile
628,2,47.6,volatile
628,3,49.0,volatile
628,4,49.9,volatile
628,5,31.7,volatile
628,6,39.2,volatile
628,7,56.2,volatile
628,8,59.9,volatile
628,9,55.6,volatile
628,10,57.9,volatile
629,1,36.1,declining
629,2,36.6,declining
629,3,37.9,declining
629,4,38.0,declining
629,5,38.0,declining
629,6,31.0,declining
629,7,29.1,declining
629,8,35.5,declining
629,9,34.4,declining
629,10,29.1,declining
629,11,34.7,declining
629,12,31.8,declining
630,1,35.2,volatile
630,2,35.6,volatile
630,3,26.1,volatile
630,4,48.3,volatile
630,5,55.3,volatile
630,6,39.4,volatile
630,7,24.0,volatile
630,8,55.7,volatile
630,9,30.8,volatile
630,10,32.0,volatile
630,11,27.2,volatile
630,12,56.8,volatile
630,13,46.5,volatile
630,14,45.5,volatile
630,15,33.3,volatile
630,16,44.3,volatile
630,17,21.1,volatile
630,18,25.2,volatile
630,19,25.0,volatile
631,1,58.0,volatile
631,2,66.2,volatile
631,3,59.4,volatile
631,4,58.0,volatile
631,5,53.5,volatile
631,6,52.2,volatile
631,7,65.9,volatile
631,8,77.1,volatile
632,1,41.1,declining
632,2,41.8,declining
632,3,41.3,declining
632,4,46.3,declining
632,5,41.3,declining
632,6,35.7,declining
632,7,44.3,declining
632,8,36.7,declining
632,9,38.4,declining
632,10,36.8,declining
632,11,39.9,declining
632,12,36.2,declining
632,13,41.4,declining
632,14,37.3,declining
632,15,33.8,declining
632,16,24.0,declining
633,1,47.7,volatile
633,2,41.7,volatile
633,3,46.5,volatile
633,4,71.5,volatile
633,5,66.5,volatile
633,6,43.5,volatile
633,7,69.3,volatile
633,8,60.7,volatile
633,9,45.1,volatile
633,10,59.6,volatile
633,11,55.7,volatile
633,12,44.0,volatile
633,13,49.2,volatile
633,14,51.5,volatile
633,15,44.0,volatile
633,16,35.5,volatile
633,17,49.7,volatile
634,1,65.9,volatile
634,2,52.7,volatile
634,3,56.5,volatile
634,4,57.3,volatile
634,5,43.8,volatile
634,6,45.6,volatile
634,7,55.7,volatile
634,8,54.8,volatile
635,1,45.8,volatile
635,2,46.9,volatile
635,3,62.4,volatile
635,4,66.4,volatile
635,5,45.2,volatile
635,6,49.3,volatile
635,7,53.3,volatile
635,8,49.4,volatile
635,9,33.1,volatile
635,10,37.1,volatile
635,11,53.1,volatile
635,12,38.4,volatile
635,13,43.8,volatile
635,14,71.6,volatile
635,15,45.8,volatile
635,16,64.0,volatile
635,17,72.1,volatile
635,18,38.5,volatile
635,19,56.7,volatile
636,1,58.0,volatile
636,2,57.2,volatile
636,3,69.2,volatile
636,4,77.1,volatile
636,5,70.1,volatile
636,6,56.2,volatile
636,7,83.1,volatile
636,8,83.8,volatile
636,9,65.1,volatile
636,10,58.5,volatile
636,11,72.3,volatile
636,12,61.6,volatile
636,13,85.7,volatile
636,14,64.5,volatile
636,15,77.1,volatile
636,16,52.5,volatile
636,17,63.1,volatile
636,18,70.3,volatile
636,19,76.8,volatile
637,1,56.0,plateau
637,2,58.1,plateau
637,3,54.2,plateau
637,4,51.3,plateau
637,5,61.1,plateau
637,6,55.4,plateau
637,7,55.4,plateau
637,8,58.5,plateau
637,9,55.7,plateau
637,10,54.0,plateau
637,11,64.7,plateau
638,1,37.3,declining
638,2,42.8,declining
638,3,32.9,declining
638,4,40.4,declining
638,5,34.4,declining
638,6,34.6,declining
638,7,37.8,declining
638,8,31.9,declining
638,9,28.8,declining
638,10,42.0,declining
639,1,51.4,volatile
639,2,63.7,volatile
639,3,61.8,volatile
639,4,68.9,volatile
639,5,47.6,volatile
639,6,52.3,volatile
639,7,56.9,volatile
639,8,69.0,volatile
639,9,59.4,volatile
639,10,53.0,volatile
639,11,45.7,volatile
639,12,36.7,volatile
639,13,49.9,volatile
639,14,39.5,volatile
640,1,55.3,volatile
640,2,55.3,volatile
640,3,62.5,volatile
640,4,66.3,volatile
640,5,59.3,volatile
640,6,59.2,volatile
640,7,64.7,volatile
640,8,54.1,volatile
640,9,56.2,volatile
640,10,62.9,volatile
640,11,58.3,volatile
640,12,69.1,volatile
640,13,57.2,volatile
640,14,48.9,volatile
641,1,43.8,plateau
641,2,51.3,plateau
641,3,41.7,plateau
641,4,46.7,plateau
641,5,53.6,plateau
641,6,55.6,plateau
641,7,51.9,plateau
641,8,49.1,plateau
642,1,67.2,improving
642,2,69.9,improving
642,3,62.7,improving
642,4,78.6,improving
642,5,78.1,improving
642,6,71.6,improving
642,7,79.5,improving
642,8,74.2,improving
642,9,86.2,improving
642,10,82.3,improving
642,11,83.1,improving
642,12,96.5,improving
642,13,87.2,improving
642,14,87.9,improving
642,15,98.9,improving
642,16,100.0,improving
642,17,84.5,improving
643,1,73.4,improving
643,2,72.5,improving
643,3,72.4,improving
643,4,70.8,improving
643,5,67.3,improving
643,6,78.5,improving
643,7,73.2,improving
643,8,74.9,improving
643,9,88.5,improving
643,10,80.8,improving
644,1,44.5,declining
644,2,33.6,declining
644,3,42.3,declining
644,4,37.8,declining
644,5,34.0,declining
644,6,32.8,declining
644,7,36.2,declining
644,8,32.0,declining
644,9,32.2,declining
644,10,39.3,declining
644,11,26.6,declining
645,1,66.8,improving
645,2,67.5,improving
645,3,66.7,improving
645,4,67.0,improving
645,5,68.9,improving
645,6,68.5,improving
645,7,78.7,improving
645,8,78.6,improving
645,9,74.8,improving
645,10,73.7,improving
645,11,87.1,improving
646,1,52.2,volatile
646,2,62.0,volatile
646,3,41.3,volatile
646,4,57.3,volatile
646,5,46.2,volatile
646,6,42.8,volatile
646,7,37.2,volatile
646,8,51.0,volatile
646,9,59.0,volatile
646,10,39.5,volatile
646,11,61.2,volatile
647,1,45.7,plateau
647,2,43.9,plateau
647,3,47.5,plateau
647,4,43.6,plateau
647,5,43.6,plateau
647,6,48.6,plateau
647,7,46.3,plateau
647,8,48.5,plateau
648,1,63.0,declining
648,2,61.5,declining
648,3,63.1,declining
648,4,61.2,declining
648,5,59.5,declining
648,6,63.1,declining
648,7,54.9,declining
648,8,59.6,declining
648,9,57.1,declining
648,10,55.2,declining
648,11,56.9,declining
648,12,58.9,declining
648,13,48.7,declining
648,14,44.0,declining
649,1,55.7,improving
649,2,60.8,improving
649,3,63.5,improving
649,4,69.4,improving
649,5,70.5,improving
649,6,62.5,improving
649,7,73.4,improving
649,8,76.7,improving
649,9,71.2,improving
649,10,73.4,improving
649,11,82.6,improving
650,1,56.3,improving
650,2,51.8,improving
650,3,52.0,improving
650,4,56.9,improving
650,5,50.0,improving
650,6,60.3,improving
650,7,66.0,improving
650,8,60.1,improving
650,9,60.8,improving
650,10,77.1,improving
650,11,71.0,improving
651,1,54.0,improving
651,2,56.1,improving
651,3,61.7,improving
651,4,58.1,improving
651,5,63.6,improving
651,6,65.8,improving
651,7,68.4,improving
651,8,77.1,improving
651,9,66.7,improving
651,10,78.2,improving
652,1,66.0,declining
652,2,61.6,declining
652,3,65.1,declining
652,4,70.3,declining
652,5,67.4,declining
652,6,63.9,declining
652,7,58.5,declining
652,8,60.6,declining
652,9,63.1,declining
652,10,57.0,declining
652,11,54.6,declining
653,1,64.3,plateau
653,2,67.8,plateau
653,3,69.2,plateau
653,4,67.3,plateau
653,5,68.9,plateau
653,6,70.9,plateau
653,7,74.7,plateau
653,8,63.8,plateau
653,9,68.4,plateau
654,1,58.2,improving
654,2,52.3,improving
654,3,61.4,improving
654,4,64.2,improving
654,5,72.5,improving
654,6,69.0,improving
654,7,71.7,improving
654,8,63.2,improving
654,9,65.6,improving
654,10,71.6,improving
654,11,75.5,improving
654,12,88.1,improving
655,1,35.1,volatile
655,2,33.9,volatile
655,3,40.6,volatile
655,4,54.0,volatile
655,5,33.6,volatile
655,6,25.9,volatile
655,7,51.9,volatile
655,8,35.5,volatile
655,9,36.2,volatile
655,10,48.3,volatile
655,11,50.7,volatile
656,1,47.9,improving
656,2,59.5,improving
656,3,64.1,improving
656,4,62.9,improving
656,5,66.4,improving
656,6,70.8,improving
656,7,63.0,improving
656,8,69.7,improving
656,9,67.5,improving
656,10,64.7,improving
656,11,79.7,improving
656,12,80.9,improving
656,13,80.9,improving
656,14,73.3,improving
657,1,58.3,volatile
657,2,36.0,volatile
657,3,48.5,volatile
657,4,46.2,volatile
657,5,58.2,volatile
657,6,45.3,volatile
657,7,54.3,volatile
657,8,22.2,volatile
657,9,25.2,volatile
658,1,41.1,declining
658,2,45.3,declining
658,3,44.9,declining
658,4,38.1,declining
658,5,37.5,declining
658,6,35.0,declining
658,7,34.1,declining
658,8,37.8,declining
658,9,37.3,declining
658,10,34.7,declining
658,11,27.8,declining
659,1,71.2,declining
659,2,71.7,declining
659,3,65.7,declining
659,4,59.6,declining
659,5,60.4,declining
659,6,64.1,declining
659,7,61.8,declining
659,8,57.5,declining
659,9,64.9,declining
659,10,67.0,declining
659,11,59.3,declining
659,12,58.8,declining
659,13,58.4,declining
659,14,57.0,declining
660,1,61.6,declining
660,2,68.7,declining
660,3,59.2,declining
660,4,61.5,declining
660,5,61.2,declining
660,6,54.8,declining
660,7,61.2,declining
660,8,64.6,declining
660,9,57.1,declining
660,10,54.6,declining
660,11,58.1,declining
660,12,65.9,declining
660,13,45.0,declining
660,14,51.0,declining
660,15,47.6,declining
660,16,52.3,declining
660,17,63.1,declining
660,18,46.6,declining
660,19,48.1,declining
661,1,56.7,volatile
661,2,63.2,volatile
661,3,59.5,volatile
661,4,67.9,volatile
661,5,49.8,volatile
661,6,64.0,volatile
661,7,50.4,volatile
661,8,56.6,volatile
662,1,61.3,plateau
662,2,67.5,plateau
662,3,60.8,plateau
662,4,68.1,plateau
662,5,71.2,plateau
662,6,70.5,plateau
662,7,69.0,plateau
662,8,70.5,plateau
662,9,65.4,plateau
662,10,63.9,plateau
662,11,66.3,plateau
662,12,72.9,plateau
662,13,71.7,plateau
662,14,62.9,plateau
662,15,74.9,plateau
662,16,71.8,plateau
662,17,70.1,plateau
663,1,56.8,declining
663,2,48.5,declining
663,3,48.6,declining
663,4,43.4,declining
663,5,52.3,declining
663,6,46.7,declining
663,7,44.3,declining
663,8,53.7,declining
663,9,45.7,declining
663,10,43.1,declining
663,11,55.3,declining
664,1,51.1,plateau
664,2,54.8,plateau
664,3,54.7,plateau
664,4,61.8,plateau
664,5,61.5,plateau
664,6,55.7,plateau
664,7,61.2,plateau
664,8,62.5,plateau
664,9,57.4,plateau
665,1,57.6,plateau
665,2,62.5,plateau
665,3,55.1,plateau
665,4,63.2,plateau
665,5,58.6,plateau
665,6,64.5,plateau
665,7,60.5,plateau
665,8,64.7,plateau
665,9,66.7,plateau
665,10,60.9,plateau
665,11,64.7,plateau
665,12,62.8,plateau
665,13,56.6,plateau
665,14,66.4,plateau
665,15,66.9,plateau
665,16,62.0,plateau
665,17,65.8,plateau
665,18,66.7,plateau
666,1,54.9,declining
666,2,48.8,declining
666,3,41.0,declining
666,4,50.1,declining
666,5,37.4,declining
666,6,41.9,declining
666,7,38.5,declining
666,8,43.8,declining
666,9,35.5,declining
666,10,46.5,declining
666,11,39.2,declining
666,12,48.3,declining
666,13,42.5,declining
666,14,34.9,declining
666,15,37.9,declining
666,16,33.5,declining
666,17,43.5,declining
666,18,43.5,declining
666,19,20.7,declining
667,1,53.4,volatile
667,2,69.2,volatile
667,3,66.4,volatile
667,4,49.4,volatile
667,5,45.5,volatile
667,6,52.9,volatile
667,7,33.5,volatile
667,8,60.0,volatile
667,9,61.0,volatile
668,1,68.6,plateau
668,2,64.9,plateau
668,3,76.4,plateau
668,4,67.6,plateau
668,5,75.5,plateau
668,6,65.9,plateau
668,7,69.7,plateau
668,8,69.8,plateau
668,9,74.0,plateau
668,10,75.8,plateau
668,11,72.7,plateau
668,12,72.5,plateau
668,13,80.4,plateau
668,14,70.4,plateau
668,15,76.7,plateau
668,16,69.4,plateau
668,17,79.4,plateau
668,18,72.7,plateau
669,1,39.8,improving
669,2,43.1,improving
669,3,43.3,improving
669,4,46.3,improving
669,5,56.3,improving
669,6,50.2,improving
669,7,57.9,improving
669,8,64.8,improving
669,9,54.2,improving
669,10,60.7,improving
669,11,62.1,improving
669,12,55.1,improving
669,13,58.0,improving
670,1,68.0,declining
670,2,62.9,declining
670,3,68.8,declining
670,4,67.7,declining
670,5,66.5,declining
670,6,66.8,declining
670,7,58.6,declining
670,8,63.3,declining
670,9,56.2,declining
670,10,52.2,declining
671,1,58.2,improving
671,2,55.4,improving
671,3,57.9,improving
671,4,66.1,improving
671,5,63.0,improving
671,6,62.8,improving
671,7,66.7,improving
671,8,67.2,improving
671,9,80.1,improving
671,10,72.9,improving
671,11,62.9,improving
671,12,73.6,improving
671,13,83.0,improving
671,14,86.0,improving
671,15,73.6,improving
671,16,86.3,improving
672,1,33.1,volatile
672,2,51.2,volatile
672,3,55.5,volatile
672,4,36.9,volatile
672,5,39.8,volatile
672,6,33.5,volatile
672,7,51.4,volatile
672,8,40.3,volatile
672,9,45.1,volatile
672,10,48.6,volatile
672,11,38.1,volatile
673,1,68.4,plateau
673,2,59.7,plateau
673,3,64.8,plateau
673,4,70.4,plateau
673,5,70.7,plateau
673,6,70.3,plateau
673,7,73.8,plateau
673,8,66.5,plateau
673,9,73.1,plateau
673,10,74.7,plateau
673,11,75.5,plateau
673,12,73.9,plateau
673,13,75.6,plateau
673,14,75.8,plateau
673,15,75.4,plateau
674,1,42.2,volatile
674,2,38.2,volatile
674,3,45.6,volatile
674,4,36.2,volatile
674,5,58.0,volatile
674,6,58.0,volatile
674,7,42.2,volatile
674,8,53.0,volatile
674,9,45.4,volatile
674,10,37.2,volatile
674,11,47.8,volatile
674,12,55.5,volatile
674,13,33.7,volatile
674,14,32.5,volatile
674,15,28.7,volatile
675,1,53.4,declining
675,2,55.3,declining
675,3,48.0,declining
675,4,55.2,declining
675,5,47.7,declining
675,6,50.5,declining
675,7,50.1,declining
675,8,50.9,declining
675,9,43.8,declining
675,10,51.6,declining
675,11,41.7,declining
675,12,54.6,declining
675,13,48.4,declining
675,14,46.0,declining
675,15,47.1,declining
675,16,52.2,declining
675,17,37.0,declining
675,18,49.0,declining
676,1,51.5,volatile
676,2,42.5,volatile
676,3,45.4,volatile
676,4,30.6,volatile
676,5,37.4,volatile
676,6,37.6,volatile
676,7,62.7,volatile
676,8,25.3,volatile
676,9,34.5,volatile
676,10,50.2,volatile
676,11,53.6,volatile
676,12,56.8,volatile
676,13,58.6,volatile
676,14,34.7,volatile
676,15,33.5,volatile
677,1,65.6,declining
677,2,66.6,declining
677,3,66.3,declining
677,4,66.0,declining
677,5,65.9,declining
677,6,57.2,declining
677,7,54.7,declining
677,8,57.0,declining
677,9,55.1,declining
677,10,62.1,declining
677,11,46.1,declining
677,12,53.1,declining
677,13,55.7,declining
677,14,63.0,declining
677,15,45.3,declining
677,16,55.5,declining
677,17,46.8,declining
677,18,52.1,declining
677,19,41.6,declining
678,1,40.6,plateau
678,2,45.9,plateau
678,3,50.2,plateau
678,4,46.1,plateau
678,5,43.1,plateau
678,6,54.3,plateau
678,7,56.3,plateau
678,8,63.4,plateau
678,9,53.0,plateau
678,10,58.1,plateau
679,1,50.7,volatile
679,2,29.2,volatile
679,3,33.1,volatile
679,4,32.9,volatile
679,5,31.1,volatile
679,6,27.9,volatile
679,7,34.9,volatile
679,8,38.1,volatile
679,9,35.6,volatile
679,10,37.9,volatile
679,11,46.0,volatile
679,12,31.8,volatile
679,13,35.9,volatile
679,14,62.4,volatile
679,15,25.6,volatile
679,16,55.9,volatile
679,17,35.9,volatile
679,18,31.1,volatile
679,19,45.5,volatile
680,1,50.6,declining
680,2,51.6,declining
680,3,38.6,declining
680,4,38.5,declining
680,5,45.8,declining
680,6,43.7,declining
680,7,42.0,declining
680,8,49.1,declining
680,9,37.9,declining
680,10,38.8,declining
680,11,41.0,declining
680,12,35.3,declining
680,13,35.0,declining
680,14,37.5,declining
680,15,37.9,declining
680,16,25.5,declining
681,1,38.2,declining
681,2,39.3,declining
681,3,33.3,declining
681,4,42.6,declining
681,5,40.0,declining
681,6,41.1,declining
681,7,31.6,declining
681,8,37.5,declining
681,9,29.0,declining
681,10,35.5,declining
682,1,61.0,declining
682,2,71.5,declining
682,3,68.7,declining
682,4,67.1,declining
682,5,57.1,declining
682,6,61.1,declining
682,7,67.9,declining
682,8,60.8,declining
682,9,58.9,declining
682,10,59.8,declining
682,11,57.9,declining
682,12,54.4,declining
682,13,65.2,declining
682,14,47.8,declining
682,15,50.6,declining
682,16,60.0,declining
682,17,52.5,declining
682,18,39.2,declining
682,19,34.2,declining
683,1,64.5,improving
683,2,53.6,improving
683,3,70.5,improving
683,4,67.4,improving
683,5,63.6,improving
683,6,58.5,improving
683,7,70.0,improving
683,8,66.8,improving
683,9,80.8,improving
683,10,71.7,improving
683,11,83.0,improving
683,12,78.5,improving
683,13,90.7,improving
684,1,59.7,declining
684,2,44.4,declining
684,3,48.0,declining
684,4,51.3,declining
684,5,48.3,declining
684,6,53.5,declining
684,7,40.2,declining
684,8,32.8,declining
684,9,49.6,declining
684,10,43.0,declining
684,11,45.1,declining
685,1,55.3,volatile
685,2,49.7,volatile
685,3,35.3,volatile
685,4,38.9,volatile
685,5,56.4,volatile
685,6,38.0,volatile
685,7,43.7,volatile
685,8,46.5,volatile
686,1,42.3,plateau
686,2,51.5,plateau
686,3,56.7,plateau
686,4,54.1,plateau
686,5,57.0,plateau
686,6,47.9,plateau
686,7,60.3,plateau
686,8,50.5,plateau
686,9,53.8,plateau
686,10,61.0,plateau
686,11,64.4,plateau
686,12,56.5,plateau
686,13,67.0,plateau
687,1,52.1,declining
687,2,47.3,declining
687,3,49.1,declining
687,4,50.3,declining
687,5,48.5,declining
687,6,50.7,declining
687,7,42.0,declining
687,8,50.2,declining
688,1,51.9,improving
688,2,54.0,improving
688,3,50.1,improving
688,4,60.7,improving
688,5,58.2,improving
688,6,57.8,improving
688,7,61.0,improving
688,8,58.7,improving
688,9,65.3,improving
688,10,75.7,improving
688,11,71.5,improving
689,1,65.4,volatile
689,2,48.1,volatile
689,3,57.3,volatile
689,4,41.1,volatile
689,5,52.0,volatile
689,6,68.3,volatile
689,7,42.8,volatile
689,8,41.8,volatile
689,9,53.3,volatile
690,1,57.9,plateau
690,2,63.8,plateau
690,3,66.4,plateau
690,4,65.1,plateau
690,5,70.1,plateau
690,6,74.7,plateau
690,7,73.0,plateau
690,8,69.3,plateau
690,9,71.5,plateau
690,10,74.2,plateau
690,11,78.9,plateau
690,12,75.0,plateau
691,1,46.5,plateau
691,2,38.4,plateau
691,3,44.7,plateau
691,4,55.0,plateau
691,5,53.9,plateau
691,6,47.1,plateau
691,7,38.2,plateau
691,8,58.0,plateau
691,9,50.1,plateau
691,10,52.9,plateau
691,11,45.3,plateau
691,12,57.1,plateau
691,13,48.7,plateau
691,14,44.4,plateau
691,15,49.3,plateau
691,16,42.1,plateau
691,17,52.3,plateau
691,18,52.5,plateau
691,19,47.9,plateau
692,1,53.2,improving
692,2,55.8,improving
692,3,51.3,improving
692,4,53.2,improving
692,5,59.1,improving
692,6,56.5,improving
692,7,60.1,improving
692,8,58.0,improving
692,9,66.6,improving
692,10,65.0,improving
692,11,70.5,improving
692,12,72.7,improving
692,13,84.6,improving
693,1,61.8,plateau
693,2,58.2,plateau
693,3,64.7,plateau
693,4,62.7,plateau
693,5,61.3,plateau
693,6,69.8,plateau
693,7,63.5,plateau
693,8,64.5,plateau
693,9,68.2,plateau
693,10,68.5,plateau
693,11,64.0,plateau
693,12,69.4,plateau
693,13,62.4,plateau
693,14,60.8,plateau
694,1,65.1,volatile
694,2,37.8,volatile
694,3,72.6,volatile
694,4,56.4,volatile
694,5,53.8,volatile
694,6,60.8,volatile
694,7,36.7,volatile
694,8,71.6,volatile
694,9,55.5,volatile
694,10,42.6,volatile
694,11,57.6,volatile
694,12,58.9,volatile
694,13,70.5,volatile
695,1,59.7,improving
695,2,63.8,improving
695,3,71.7,improving
695,4,70.9,improving
695,5,62.0,improving
695,6,72.6,improving
695,7,73.9,improving
695,8,75.8,improving
695,9,71.7,improving
695,10,82.2,improving
695,11,78.5,improving
695,12,80.5,improving
696,1,46.2,plateau
696,2,55.3,plateau
696,3,49.7,plateau
696,4,56.3,plateau
696,5,60.2,plateau
696,6,54.2,plateau
696,7,59.4,plateau
696,8,51.6,plateau
696,9,59.0,plateau
696,10,45.6,plateau
696,11,67.0,plateau
696,12,56.9,plateau
696,13,51.7,plateau
696,14,59.0,plateau
696,15,60.4,plateau
696,16,55.5,plateau
696,17,53.4,plateau
696,18,59.6,plateau
696,19,56.8,plateau
697,1,59.7,declining
697,2,60.2,declining
697,3,57.5,declining
697,4,52.8,declining
697,5,64.2,declining
697,6,58.5,declining
697,7,56.9,declining
697,8,57.9,declining
697,9,52.4,declining
697,10,56.7,declining
697,11,49.0,declining
697,12,56.3,declining
697,13,63.2,declining
697,14,52.5,declining
697,15,47.9,declining
697,16,45.0,declining
697,17,49.2,declining
698,1,50.8,improving
698,2,59.5,improving
698,3,61.1,improving
698,4,73.9,improving
698,5,57.1,improving
698,6,74.6,improving
698,7,65.1,improving
698,8,65.5,improving
699,1,58.7,improving
699,2,67.5,improving
699,3,66.5,improving
699,4,77.1,improving
699,5,75.7,improving
699,6,67.5,improving
699,7,78.2,improving
699,8,75.3,improving
699,9,75.5,improving
699,10,78.8,improving
699,11,77.1,improving
699,12,81.7,improving
699,13,84.4,improving
699,14,85.1,improving
699,15,89.2,improving
699,16,89.7,improving
699,17,89.9,improving
699,18,81.8,improving
699,19,85.9,improving
700,1,61.2,improving
700,2,57.1,improving
700,3,50.4,improving
700,4,52.0,improving
700,5,65.2,improving
700,6,59.8,improving
700,7,62.0,improving
700,8,76.0,improving
700,9,67.9,improving
