student_id,question_id,topic,is_correct
407,Q7816,Vocabulary,True
407,Q6713,Reading Comprehension,False
407,Q6399,Reading Comprehension,False
407,Q4996,Algebra,False
407,Q6948,Vocabulary,True
407,Q5827,Algebra,True
407,Q6962,Vocabulary,True
408,Q5066,Statistics,True
408,Q5052,Algebra,True
408,Q4274,Algebra,False
408,Q6155,Physical Chemistry,False
408,Q3243,Statistics,False
408,Q4573,Algebra,True
408,Q7038,Vocabulary,False
408,Q6765,Reading Comprehension,True
408,Q6584,Reading Comprehension,True
408,Q6400,Reading Comprehension,True
408,Q5837,Algebra,False
408,Q6157,Physical Chemistry,True
408,Q5866,Statistics,True
408,Q2774,Algebra,True
408,Q6983,Vocabulary,False
408,Q8613,Vocabulary,False
408,Q5965,Electricity & Magnetism,True
408,Q2963,Algebra,True
408,Q5888,Statistics,True
408,Q2541,Geometry,False
408,Q6822,Reading Comprehension,True
408,Q4807,Algebra,True
408,Q2652,Algebra,True
409,Q7214,Vocabulary,False
409,Q6299,Inorganic,True
409,Q7789,Vocabulary,False
409,Q2612,Algebra,True
409,Q6549,Reading Comprehension,False
409,Q5004,Algebra,True
409,Q5445,Algebra,False
409,Q5101,Algebra,True
409,Q2442,Algebra,True
409,Q3835,Statistics,True
409,Q6352,Inorganic,True
409,Q8841,Vocabulary,False
409,Q7970,Vocabulary,False
409,Q5889,Statistics,True
409,Q4780,Algebra,True
409,Q2270,Geometry,True
409,Q8878,Geometry,False
409,Q4784,Algebra,True
409,Q8613,Vocabulary,False
409,Q3428,Algebra,False
409,Q8537,Vocabulary,False
409,Q8067,Grammar,False
409,Q8201,Grammar,False
409,Q6297,Mechanics,False
410,Q2425,Algebra,True
410,Q5252,Algebra,True
410,Q8101,Vocabulary,True
410,Q4781,Algebra,True
410,Q5415,Geometry,True
410,Q3153,Algebra,True
410,Q2165,Algebra,True
410,Q2244,Algebra,True
410,Q3438,Statistics,False
410,Q3614,Statistics,False
410,Q8591,Vocabulary,False
410,Q7111,Vocabulary,False
410,Q5266,Algebra,True
410,Q2112,Algebra,True
410,Q4628,Algebra,True
410,Q2703,Algebra,True
410,Q6240,Inorganic,True
410,Q4925,Algebra,True
410,Q7708,Vocabulary,True
410,Q5835,Geometry,True
410,Q2738,Algebra,True
410,Q2619,Algebra,True
411,Q4210,Algebra,True
411,Q7635,Vocabulary,False
411,Q5424,Statistics,True
411,Q7303,Vocabulary,False
411,Q4559,Statistics,True
411,Q6223,Inorganic,True
411,Q2074,Statistics,False
411,Q2746,Algebra,False
411,Q8690,Vocabulary,False
411,Q5049,Geometry,False
411,Q7782,Vocabulary,True
411,Q2994,Algebra,True
411,Q6481,Reading Comprehension,False
411,Q4615,Statistics,False
411,Q8683,Vocabulary,True
411,Q3927,Algebra,True
411,Q7156,Vocabulary,True
411,Q6197,Mechanics,True
411,Q6786,Reading Comprehension,False
411,Q7009,Vocabulary,False
411,Q4212,Algebra,True
411,Q3524,Statistics,False
412,Q3411,Statistics,False
412,Q5444,Algebra,True
412,Q3655,Statistics,True
412,Q2151,Algebra,False
412,Q5466,Algebra,True
412,Q2084,Algebra,True
412,Q2997,Algebra,True
412,Q7011,Vocabulary,False
412,Q8518,Vocabulary,False
412,Q3769,Algebra,True
412,Q5712,Algebra,False
412,Q3112,Statistics,False
412,Q7864,Vocabulary,False
412,Q2200,Algebra,False
412,Q3254,Algebra,True
412,Q4450,Algebra,True
412,Q2836,Statistics,False
412,Q4375,Trigonometry,False
412,Q7708,Vocabulary,False
412,Q4622,Algebra,False
412,Q6750,Reading Comprehension,True
412,Q4340,Algebra,True
412,Q7718,Vocabulary,False
412,Q6723,Reading Comprehension,False
413,Q4591,Algebra,False
413,Q3229,Algebra,False
413,Q5734,Algebra,False
413,Q7621,Vocabulary,False
413,Q2158,Algebra,False
413,Q6403,Reading Comprehension,False
413,Q5965,Electricity & Magnetism,True
413,Q4275,Algebra,False
413,Q4479,Statistics,False
413,Q6099,Inorganic,False
413,Q2718,Algebra,False
413,Q6799,Reading Comprehension,True
413,Q4256,Algebra,False
413,Q8054,Vocabulary,True
413,Q8669,Vocabulary,False
413,Q3279,Algebra,True
413,Q5601,Algebra,False
413,Q5708,Algebra,True
413,Q3285,Algebra,True
413,Q3157,Algebra,False
413,Q7218,Vocabulary,False
413,Q3855,Algebra,True
413,Q2867,Statistics,True
414,Q5619,Algebra,True
414,Q6885,Vocabulary,False
414,Q7359,Grammar,True
414,Q3171,Statistics,True
414,Q7497,Vocabulary,False
414,Q5232,Algebra,True
414,Q5634,Algebra,False
414,Q2979,Statistics,True
414,Q2319,Algebra,True
414,Q3116,Algebra,True
414,Q8377,Vocabulary,False
414,Q2442,Algebra,True
414,Q2836,Statistics,False
414,Q3119,Algebra,True
414,Q3970,Algebra,True
414,Q5975,Inorganic,True
414,Q5739,Algebra,False
414,Q6463,Reading Comprehension,True
414,Q5378,Algebra,False
414,Q4304,Algebra,True
414,Q4943,Algebra,True
414,Q2478,Algebra,True
414,Q5958,Inorganic,True
414,Q2268,Algebra,True
414,Q6931,Grammar,False
414,Q5062,Algebra,True
414,Q2741,Statistics,True
415,Q5862,Algebra,False
415,Q8071,Vocabulary,False
415,Q3342,Algebra,False
415,Q7711,Vocabulary,False
415,Q6899,Writing,False
415,Q8597,Vocabulary,False
415,Q6550,Reading Comprehension,False
415,Q5998,Mechanics,True
415,Q4603,Statistics,False
415,Q5093,Algebra,True
415,Q5575,Algebra,False
415,Q3504,Algebra,False
415,Q4902,Statistics,False
415,Q7941,Vocabulary,False
415,Q7720,Vocabulary,False
415,Q3263,Statistics,False
415,Q3627,Algebra,False
415,Q5582,Algebra,True
415,Q6064,Inorganic,True
415,Q6270,Electricity & Magnetism,True
415,Q6738,Reading Comprehension,True
415,Q4481,Statistics,False
415,Q7250,Vocabulary,False
415,Q3061,Statistics,False
415,Q5522,Algebra,True
415,Q8225,Vocabulary,False
416,Q5310,Statistics,True
416,Q6000,Mechanics,False
416,Q7163,Vocabulary,False
416,Q3708,Algebra,True
416,Q8720,Vocabulary,False
416,Q3542,Algebra,False
416,Q7304,Vocabulary,True
416,Q4939,Algebra,True
416,Q7094,Vocabulary,True
416,Q5688,Algebra,True
416,Q8229,Vocabulary,False
416,Q2849,Algebra,True
416,Q3901,Statistics,True
416,Q5328,Algebra,True
416,Q3053,Algebra,True
416,Q4954,Statistics,True
416,Q5443,Statistics,True
416,Q3434,Geometry,True
416,Q5977,Waves & Optics,True
416,Q4844,Algebra,True
416,Q3088,Geometry,True
417,Q8812,Vocabulary,False
417,Q8306,Vocabulary,False
417,Q8597,Vocabulary,True
417,Q6453,Reading Comprehension,False
417,Q4567,Geometry,False
417,Q5587,Algebra,False
417,Q6023,Inorganic,True
417,Q5494,Algebra,True
417,Q6196,Mechanics,False
417,Q5589,Algebra,False
417,Q5054,Statistics,False
417,Q4343,Algebra,False
417,Q3952,Algebra,True
417,Q5761,Statistics,False
417,Q6056,Mechanics,True
417,Q4485,Algebra,True
417,Q7440,Grammar,False
417,Q8513,Vocabulary,False
417,Q5130,Geometry,False
417,Q7249,Vocabulary,True
418,Q2508,Algebra,False
418,Q3629,Statistics,False
418,Q2032,Statistics,False
418,Q4753,Algebra,True
418,Q7491,Vocabulary,False
418,Q8161,Grammar,True
418,Q8456,Vocabulary,True
418,Q5655,Algebra,False
418,Q7093,Vocabulary,False
418,Q5131,Algebra,False
418,Q6345,Mechanics,True
418,Q5368,Algebra,False
418,Q5821,Algebra,False
418,Q3761,Statistics,False
418,Q6422,Reading Comprehension,False
418,Q3051,Algebra,False
418,Q7579,Vocabulary,True
419,Q5959,Mechanics,True
419,Q3711,Algebra,False
419,Q5457,Geometry,False
419,Q6928,Vocabulary,True
419,Q8471,Grammar,False
419,Q3748,Algebra,True
419,Q5833,Geometry,False
419,Q5346,Algebra,False
419,Q4084,Algebra,False
419,Q7709,Vocabulary,False
419,Q3770,Algebra,False
419,Q8580,Grammar,False
419,Q3847,Algebra,False
419,Q3818,Statistics,False
419,Q4776,Algebra,False
419,Q2754,Statistics,False
419,Q2781,Statistics,False
419,Q7433,Vocabulary,False
419,Q7197,Vocabulary,True
419,Q6937,Vocabulary,True
419,Q8117,Writing,True
419,Q7887,Vocabulary,True
419,Q6650,Reading Comprehension,False
420,Q6410,Reading Comprehension,False
420,Q3440,Algebra,False
420,Q3878,Algebra,True
420,Q3907,Algebra,True
420,Q8709,Vocabulary,False
420,Q7063,Vocabulary,True
420,Q5722,Algebra,False
420,Q7209,Vocabulary,False
420,Q3799,Algebra,True
420,Q4220,Statistics,True
420,Q2616,Algebra,False
420,Q7600,Vocabulary,False
420,Q3166,Algebra,False
420,Q3550,Algebra,False
420,Q4924,Algebra,False
420,Q7429,Vocabulary,False
420,Q3900,Algebra,False
420,Q7017,Grammar,False
420,Q2852,Statistics,True
421,Q8112,Vocabulary,True
421,Q8819,Vocabulary,True
421,Q2123,Algebra,True
421,Q7899,Vocabulary,False
421,Q2883,Geometry,True
421,Q5591,Algebra,True
421,Q5593,Algebra,True
421,Q8140,Vocabulary,False
421,Q2998,Algebra,True
421,Q2289,Algebra,True
421,Q7424,Vocabulary,True
421,Q3611,Algebra,True
421,Q7328,Vocabulary,False
421,Q5858,Algebra,True
421,Q8676,Vocabulary,True
422,Q7759,Vocabulary,True
422,Q8596,Vocabulary,False
422,Q6649,Reading Comprehension,False
422,Q6485,Reading Comprehension,False
422,Q8457,Vocabulary,True
422,Q8699,Vocabulary,False
422,Q5159,Algebra,True
422,Q7698,Vocabulary,False
422,Q8394,Vocabulary,False
422,Q3905,Algebra,False
422,Q4207,Algebra,False
422,Q8411,Vocabulary,True
422,Q6026,Waves & Optics,False
422,Q6330,Mechanics,False
422,Q8204,Vocabulary,False
423,Q6006,Mechanics,False
423,Q4046,Statistics,False
423,Q4044,Algebra,True
423,Q8123,Vocabulary,False
423,Q3451,Algebra,True
423,Q7647,Vocabulary,True
423,Q6171,Mechanics,False
423,Q6874,Vocabulary,False
423,Q4350,Algebra,True
423,Q8865,Vocabulary,False
423,Q3632,Geometry,False
423,Q4080,Statistics,True
423,Q5788,Geometry,False
423,Q3805,Geometry,False
423,Q5805,Algebra,True
423,Q4133,Algebra,True
423,Q5178,Algebra,True
423,Q3871,Algebra,False
423,Q3863,Algebra,True
423,Q2055,Statistics,False
423,Q3770,Algebra,True
423,Q5177,Algebra,True
423,Q8177,Vocabulary,True
423,Q4251,Algebra,True
423,Q5855,Algebra,True
423,Q4667,Algebra,True
423,Q7247,Vocabulary,True
423,Q3112,Statistics,True
423,Q2910,Algebra,True
424,Q2810,Algebra,False
424,Q6712,Reading Comprehension,False
424,Q8706,Vocabulary,False
424,Q5519,Algebra,False
424,Q4930,Geometry,False
424,Q8010,Vocabulary,True
424,Q5434,Algebra,True
424,Q2851,Algebra,False
424,Q6916,Vocabulary,True
424,Q7153,Vocabulary,True
424,Q7032,Vocabulary,True
424,Q5941,Electricity & Magnetism,False
424,Q6269,Inorganic,True
424,Q2804,Algebra,False
424,Q7331,Vocabulary,True
424,Q5385,Statistics,True
424,Q8486,Grammar,False
424,Q2318,Geometry,True
424,Q6550,Reading Comprehension,False
424,Q6586,Reading Comprehension,False
424,Q5190,Statistics,True
424,Q8695,Vocabulary,True
425,Q6330,Mechanics,True
425,Q8259,Grammar,True
425,Q5556,Trigonometry,False
425,Q4238,Algebra,True
425,Q5573,Geometry,True
425,Q8891,Statistics,True
425,Q7056,Vocabulary,False
425,Q4174,Algebra,True
425,Q7833,Vocabulary,False
425,Q8857,Grammar,True
425,Q5349,Algebra,True
425,Q7054,Vocabulary,False
425,Q2075,Geometry,True
425,Q7365,Vocabulary,True
425,Q3566,Geometry,True
425,Q8116,Vocabulary,False
425,Q8038,Vocabulary,False
425,Q5511,Algebra,False
426,Q7434,Vocabulary,False
426,Q4552,Algebra,False
426,Q7441,Vocabulary,False
426,Q8321,Vocabulary,False
426,Q3327,Algebra,False
426,Q3055,Algebra,False
426,Q3364,Statistics,False
426,Q5076,Algebra,True
426,Q2195,Algebra,False
426,Q8106,Vocabulary,False
426,Q8349,Vocabulary,False
426,Q3772,Statistics,False
426,Q8066,Vocabulary,True
426,Q6344,Inorganic,True
426,Q8736,Vocabulary,False
426,Q2924,Statistics,False
426,Q3113,Trigonometry,True
426,Q4367,Algebra,True
426,Q7042,Vocabulary,True
426,Q7593,Vocabulary,False
426,Q4148,Algebra,False
426,Q3270,Algebra,True
426,Q7681,Vocabulary,False
426,Q8425,Writing,False
426,Q8187,Vocabulary,False
426,Q8164,Vocabulary,False
426,Q7151,Vocabulary,True
426,Q2380,Statistics,False
426,Q3036,Geometry,False
427,Q8347,Vocabulary,False
427,Q7142,Vocabulary,False
427,Q8210,Vocabulary,False
427,Q5671,Algebra,False
427,Q5992,Inorganic,True
427,Q5097,Algebra,False
427,Q2625,Algebra,False
427,Q7184,Vocabulary,False
427,Q6992,Vocabulary,False
427,Q4888,Algebra,False
427,Q5076,Algebra,False
427,Q3232,Algebra,True
427,Q7433,Vocabulary,False
427,Q4129,Statistics,True
427,Q7361,Vocabulary,False
427,Q7859,Vocabulary,False
427,Q7536,Vocabulary,False
427,Q4381,Statistics,True
427,Q8713,Vocabulary,False
427,Q3771,Statistics,False
427,Q6656,Reading Comprehension,False
427,Q2714,Algebra,False
427,Q4580,Algebra,False
428,Q6755,Reading Comprehension,False
428,Q7651,Vocabulary,False
428,Q2928,Statistics,True
428,Q6689,Reading Comprehension,True
428,Q6960,Vocabulary,True
428,Q8435,Vocabulary,False
428,Q2951,Algebra,True
428,Q5098,Algebra,False
428,Q6019,Inorganic,False
428,Q2816,Algebra,True
428,Q8579,Vocabulary,False
428,Q7267,Grammar,False
428,Q3006,Algebra,False
428,Q5931,Inorganic,True
428,Q8873,Algebra,True
428,Q8571,Vocabulary,False
428,Q4364,Geometry,True
428,Q3014,Algebra,True
428,Q5389,Algebra,False
429,Q3480,Statistics,True
429,Q8915,Mechanics,False
429,Q2741,Statistics,True
429,Q3272,Algebra,True
429,Q7925,Grammar,True
429,Q6077,Inorganic,True
429,Q5337,Algebra,False
429,Q7005,Vocabulary,True
429,Q5833,Geometry,False
429,Q2022,Geometry,False
429,Q7272,Vocabulary,False
429,Q4419,Algebra,True
429,Q8041,Vocabulary,False
429,Q8159,Vocabulary,False
429,Q5562,Statistics,True
429,Q6098,Waves & Optics,True
429,Q5245,Algebra,True
429,Q2066,Statistics,True
429,Q7373,Vocabulary,False
429,Q5440,Algebra,True
429,Q8345,Vocabulary,True
429,Q3916,Algebra,True
429,Q3419,Algebra,False
429,Q5305,Algebra,True
429,Q7570,Vocabulary,False
429,Q2109,Algebra,True
429,Q5108,Algebra,True
429,Q5586,Algebra,True
429,Q5643,Algebra,True
430,Q5397,Algebra,True
430,Q4301,Algebra,True
430,Q4948,Algebra,True
430,Q7809,Vocabulary,False
430,Q5033,Algebra,True
430,Q2043,Algebra,True
430,Q4504,Geometry,True
430,Q5225,Algebra,True
430,Q5566,Algebra,True
430,Q7454,Vocabulary,False
430,Q4913,Algebra,True
430,Q4983,Statistics,True
430,Q6899,Writing,True
430,Q4252,Algebra,True
430,Q4981,Algebra,True
430,Q3782,Statistics,False
430,Q8652,Grammar,False
430,Q5742,Algebra,True
430,Q6850,Reading Comprehension,False
431,Q6683,Reading Comprehension,False
431,Q4686,Algebra,True
431,Q7477,Vocabulary,False
431,Q7287,Vocabulary,False
431,Q8312,Vocabulary,False
431,Q7677,Vocabulary,False
431,Q7614,Vocabulary,False
431,Q6913,Vocabulary,False
431,Q2146,Algebra,True
431,Q2126,Algebra,True
431,Q7354,Grammar,False
431,Q3751,Statistics,True
431,Q3535,Algebra,True
431,Q5072,Algebra,True
431,Q5174,Statistics,True
431,Q4267,Statistics,True
431,Q4459,Algebra,True
432,Q6736,Reading Comprehension,True
432,Q7231,Vocabulary,True
432,Q4349,Statistics,False
432,Q7793,Vocabulary,True
432,Q3224,Algebra,True
432,Q4445,Algebra,True
432,Q6414,Reading Comprehension,False
432,Q2976,Algebra,True
432,Q7706,Vocabulary,True
432,Q7026,Vocabulary,True
432,Q4521,Algebra,True
432,Q6279,Mechanics,True
432,Q5880,Algebra,True
432,Q4649,Trigonometry,False
432,Q2979,Statistics,False
432,Q3899,Trigonometry,False
432,Q2764,Algebra,True
432,Q5061,Algebra,True
433,Q2214,Algebra,False
433,Q5197,Algebra,False
433,Q5263,Algebra,False
433,Q5554,Algebra,False
433,Q7505,Vocabulary,False
433,Q8712,Vocabulary,False
433,Q7839,Vocabulary,False
433,Q7775,Vocabulary,True
433,Q2120,Algebra,False
433,Q3986,Statistics,True
433,Q4390,Statistics,True
433,Q3139,Algebra,False
433,Q8598,Vocabulary,False
433,Q8372,Vocabulary,False
433,Q5563,Algebra,False
433,Q4078,Statistics,True
433,Q8342,Vocabulary,False
433,Q5356,Geometry,True
434,Q7417,Vocabulary,False
434,Q8289,Vocabulary,False
434,Q6401,Reading Comprehension,False
434,Q7889,Vocabulary,False
434,Q6436,Reading Comprehension,False
434,Q7318,Vocabulary,False
434,Q3301,Algebra,True
434,Q5112,Algebra,True
434,Q2103,Geometry,False
434,Q4449,Algebra,True
434,Q7871,Vocabulary,False
434,Q5769,Statistics,False
434,Q4192,Algebra,True
434,Q6902,Vocabulary,False
434,Q4935,Algebra,False
434,Q2049,Trigonometry,True
434,Q2756,Geometry,False
434,Q3205,Statistics,False
434,Q7255,Vocabulary,False
434,Q3532,Algebra,True
434,Q7090,Vocabulary,False
434,Q8738,Vocabulary,False
434,Q2275,Trigonometry,True
434,Q5093,Algebra,True
434,Q7355,Vocabulary,False
434,Q2139,Algebra,True
434,Q8757,Vocabulary,False
435,Q8128,Vocabulary,True
435,Q8238,Vocabulary,False
435,Q3807,Algebra,False
435,Q2519,Algebra,False
435,Q8340,Vocabulary,False
435,Q2054,Algebra,False
435,Q3635,Algebra,False
435,Q5859,Algebra,True
435,Q6506,Reading Comprehension,True
435,Q8189,Vocabulary,False
435,Q6328,Mechanics,True
435,Q6195,Mechanics,True
435,Q3988,Algebra,True
435,Q2169,Algebra,False
435,Q8202,Vocabulary,False
435,Q7391,Vocabulary,False
435,Q7368,Vocabulary,False
435,Q7825,Vocabulary,False
435,Q8263,Vocabulary,False
435,Q8308,Vocabulary,False
436,Q6991,Vocabulary,True
436,Q7295,Vocabulary,False
436,Q5877,Algebra,True
436,Q4092,Algebra,True
436,Q2909,Algebra,False
436,Q5327,Algebra,False
436,Q6574,Reading Comprehension,True
436,Q7222,Vocabulary,False
436,Q3130,Statistics,True
436,Q5637,Algebra,False
436,Q7671,Vocabulary,False
436,Q4503,Algebra,False
436,Q8718,Grammar,True
436,Q3724,Statistics,True
436,Q3642,Algebra,True
436,Q5458,Statistics,False
436,Q6856,Reading Comprehension,True
436,Q2940,Algebra,True
436,Q5611,Statistics,False
436,Q6582,Reading Comprehension,True
436,Q7149,Vocabulary,True
436,Q5520,Statistics,True
436,Q8399,Vocabulary,False
436,Q3389,Algebra,True
437,Q5330,Algebra,False
437,Q4435,Algebra,False
437,Q6173,Organic,False
437,Q7916,Vocabulary,False
437,Q6801,Reading Comprehension,True
437,Q5493,Algebra,False
437,Q6157,Physical Chemistry,True
437,Q8242,Grammar,False
437,Q8129,Grammar,True
437,Q7384,Vocabulary,False
437,Q3906,Algebra,False
437,Q7949,Vocabulary,False
437,Q5561,Statistics,False
437,Q8608,Vocabulary,True
437,Q8352,Vocabulary,True
437,Q8501,Vocabulary,True
437,Q8876,Algebra,False
437,Q5558,Algebra,False
437,Q6719,Reading Comprehension,True
437,Q4867,Statistics,False
437,Q5878,Algebra,False
437,Q7463,Vocabulary,True
437,Q2696,Statistics,False
437,Q5914,Electricity & Magnetism,True
438,Q5152,Statistics,True
438,Q4907,Statistics,True
438,Q6502,Reading Comprehension,False
438,Q4419,Algebra,False
438,Q5110,Algebra,True
438,Q3718,Algebra,True
438,Q2045,Algebra,True
438,Q8453,Vocabulary,False
438,Q2195,Algebra,True
438,Q2691,Algebra,False
438,Q4137,Statistics,False
438,Q4245,Algebra,False
438,Q8168,Vocabulary,False
438,Q6080,Inorganic,True
438,Q5080,Algebra,True
438,Q4732,Algebra,False
438,Q6184,Inorganic,True
438,Q3766,Algebra,True
438,Q6160,Electricity & Magnetism,False
438,Q8175,Vocabulary,True
438,Q3657,Statistics,True
438,Q8775,Vocabulary,True
438,Q7185,Vocabulary,False
438,Q6278,Waves & Optics,True
438,Q2163,Algebra,False
438,Q2214,Algebra,True
438,Q2376,Algebra,True
438,Q6564,Reading Comprehension,False
438,Q3649,Algebra,False
439,Q2795,Algebra,True
439,Q7633,Vocabulary,True
439,Q5318,Algebra,True
439,Q4338,Algebra,False
439,Q7061,Vocabulary,True
439,Q3040,Algebra,True
439,Q4165,Geometry,True
439,Q2256,Trigonometry,True
439,Q5104,Statistics,False
439,Q5405,Geometry,False
439,Q8905,Vocabulary,False
439,Q7820,Vocabulary,False
439,Q6397,Reading Comprehension,True
439,Q6024,Inorganic,False
439,Q7941,Vocabulary,False
439,Q8318,Vocabulary,False
439,Q6685,Reading Comprehension,True
439,Q4685,Algebra,True
439,Q7410,Vocabulary,False
439,Q4066,Algebra,True
439,Q5218,Algebra,True
439,Q3614,Statistics,False
439,Q2810,Algebra,True
439,Q4480,Statistics,False
439,Q4819,Algebra,True
439,Q5687,Statistics,True
439,Q6257,Inorganic,True
440,Q6186,Inorganic,True
440,Q7112,Vocabulary,False
440,Q7412,Vocabulary,True
440,Q6700,Reading Comprehension,True
440,Q2319,Algebra,False
440,Q7353,Vocabulary,False
440,Q5702,Statistics,False
440,Q2181,Algebra,True
440,Q5646,Algebra,False
440,Q2355,Algebra,True
440,Q4891,Algebra,False
440,Q2328,Geometry,False
440,Q7014,Vocabulary,False
440,Q4914,Algebra,False
440,Q4973,Statistics,True
440,Q5240,Algebra,False
440,Q7967,Grammar,False
440,Q7066,Grammar,False
440,Q5763,Algebra,False
440,Q4980,Statistics,False
440,Q7997,Vocabulary,False
441,Q3083,Algebra,True
441,Q3280,Algebra,True
441,Q8245,Vocabulary,True
441,Q2199,Statistics,False
441,Q6719,Reading Comprehension,False
441,Q6103,Inorganic,True
441,Q3758,Algebra,True
441,Q5583,Algebra,True
441,Q5012,Geometry,False
441,Q2278,Algebra,True
441,Q4745,Geometry,False
441,Q8152,Vocabulary,False
441,Q2899,Trigonometry,False
441,Q6867,Reading Comprehension,True
441,Q8120,Grammar,True
441,Q3717,Algebra,True
441,Q3089,Algebra,True
441,Q8071,Vocabulary,True
441,Q8127,Vocabulary,True
441,Q3950,Algebra,True
441,Q3161,Algebra,True
441,Q3505,Statistics,False
441,Q2908,Algebra,True
441,Q4062,Algebra,False
441,Q7208,Grammar,True
441,Q4506,Statistics,False
441,Q2892,Algebra,True
441,Q3998,Geometry,False
441,Q7412,Vocabulary,False
442,Q8888,Calculus,False
442,Q4990,Algebra,False
442,Q4195,Statistics,True
442,Q7864,Vocabulary,False
442,Q4203,Algebra,False
442,Q4358,Algebra,True
442,Q7638,Vocabulary,False
442,Q7661,Vocabulary,True
442,Q4467,Statistics,False
442,Q7849,Vocabulary,False
442,Q6252,Inorganic,False
442,Q5876,Algebra,True
442,Q6415,Reading Comprehension,True
442,Q8506,Vocabulary,True
442,Q2227,Algebra,True
442,Q8722,Vocabulary,False
442,Q5439,Geometry,True
442,Q5040,Algebra,True
442,Q7831,Vocabulary,True
442,Q3716,Algebra,False
442,Q8917,Electricity & Magnetism,True
442,Q2370,Algebra,True
443,Q4052,Algebra,True
443,Q6845,Reading Comprehension,True
443,Q6852,Reading Comprehension,True
443,Q8740,Vocabulary,False
443,Q8443,Vocabulary,True
443,Q5373,Trigonometry,True
443,Q7972,Vocabulary,True
443,Q4835,Algebra,True
443,Q4402,Algebra,True
443,Q8884,Trigonometry,True
443,Q5605,Algebra,True
443,Q6121,Mechanics,True
443,Q5675,Algebra,False
443,Q4241,Algebra,True
443,Q5882,Algebra,True
443,Q7511,Vocabulary,True
443,Q6616,Reading Comprehension,True
444,Q4622,Algebra,True
444,Q7261,Vocabulary,True
444,Q6508,Reading Comprehension,True
444,Q6897,Vocabulary,True
444,Q7423,Vocabulary,True
444,Q4215,Geometry,True
444,Q8111,Vocabulary,True
444,Q4053,Trigonometry,False
444,Q3562,Statistics,True
444,Q6092,Inorganic,True
444,Q5817,Statistics,True
444,Q5224,Algebra,False
444,Q3192,Algebra,True
444,Q8811,Vocabulary,True
444,Q6797,Reading Comprehension,True
444,Q7671,Vocabulary,False
444,Q6059,Waves & Optics,True
444,Q8202,Vocabulary,False
444,Q4779,Statistics,True
444,Q2138,Statistics,True
444,Q7854,Vocabulary,False
444,Q7064,Grammar,False
444,Q3439,Algebra,False
444,Q2408,Statistics,True
444,Q6759,Reading Comprehension,True
444,Q8258,Vocabulary,True
445,Q4522,Algebra,False
445,Q6072,Organic,True
445,Q6767,Reading Comprehension,False
445,Q4631,Algebra,True
445,Q4443,Algebra,True
445,Q5395,Algebra,False
445,Q6663,Reading Comprehension,True
445,Q8002,Vocabulary,True
445,Q3654,Algebra,False
445,Q4657,Algebra,False
445,Q6390,Reading Comprehension,False
445,Q7758,Grammar,False
445,Q4427,Statistics,False
445,Q5226,Algebra,True
445,Q2186,Algebra,False
445,Q7261,Vocabulary,True
445,Q5165,Algebra,True
445,Q4799,Algebra,False
445,Q7529,Vocabulary,True
446,Q6400,Reading Comprehension,False
446,Q4881,Algebra,True
446,Q4532,Calculus,True
446,Q6568,Reading Comprehension,True
446,Q5368,Algebra,False
446,Q6152,Inorganic,True
446,Q6818,Reading Comprehension,False
446,Q8111,Vocabulary,True
446,Q5147,Algebra,False
446,Q7961,Vocabulary,True
446,Q5510,Trigonometry,False
446,Q4616,Statistics,True
446,Q4194,Algebra,False
446,Q5365,Statistics,True
446,Q8307,Vocabulary,True
446,Q4304,Algebra,False
446,Q8035,Vocabulary,True
446,Q4093,Algebra,False
446,Q3463,Algebra,False
447,Q4132,Algebra,False
447,Q5612,Algebra,True
447,Q7074,Vocabulary,True
447,Q8491,Vocabulary,True
447,Q6328,Mechanics,True
447,Q2203,Algebra,True
447,Q7573,Vocabulary,True
447,Q7223,Vocabulary,True
447,Q8407,Vocabulary,False
447,Q2851,Algebra,True
447,Q5230,Algebra,True
447,Q7932,Vocabulary,True
447,Q8251,Vocabulary,True
447,Q7355,Vocabulary,True
447,Q8748,Vocabulary,True
447,Q6711,Reading Comprehension,False
447,Q5280,Algebra,True
447,Q2615,Algebra,True
447,Q7486,Grammar,True
447,Q6030,Inorganic,False
447,Q7489,Vocabulary,True
447,Q2952,Algebra,True
448,Q4244,Algebra,True
448,Q8527,Vocabulary,False
448,Q3921,Algebra,True
448,Q4758,Algebra,True
448,Q5596,Algebra,True
448,Q7226,Vocabulary,False
448,Q3314,Algebra,False
448,Q3856,Algebra,True
448,Q6350,Inorganic,True
448,Q7344,Vocabulary,True
448,Q7582,Vocabulary,False
448,Q7242,Vocabulary,True
448,Q8103,Vocabulary,False
448,Q7056,Vocabulary,False
448,Q2235,Algebra,False
448,Q4593,Algebra,True
448,Q8659,Vocabulary,True
448,Q6765,Reading Comprehension,False
448,Q5987,Waves & Optics,True
449,Q4785,Algebra,False
449,Q8094,Writing,False
449,Q4056,Algebra,False
449,Q7618,Vocabulary,False
449,Q3360,Algebra,False
449,Q8509,Vocabulary,True
449,Q5023,Algebra,False
449,Q6854,Reading Comprehension,True
449,Q2842,Algebra,False
449,Q7726,Vocabulary,True
449,Q4320,Algebra,True
449,Q7994,Vocabulary,False
449,Q6963,Vocabulary,False
449,Q6850,Reading Comprehension,True
449,Q2874,Statistics,True
449,Q3685,Algebra,False
449,Q2409,Algebra,True
449,Q5244,Geometry,True
449,Q7356,Vocabulary,True
